event_id,client_id,event_ts,event_type
E00009334,C01243,2025-02-24,add_user
E00009335,C01243,2025-01-18,cancel_request
E00009336,C01243,2024-12-01,create_invoice
E00009337,C01243,2025-04-30,login
E00009338,C01243,2025-01-12,cancel_request
E00009339,C01244,2022-01-04,cancel_request
E00009340,C01244,2022-06-06,approve_request
E00009341,C01244,2023-06-02,create_invoice
E00009342,C01244,2025-02-15,login
E00009343,C01244,2023-10-04,add_user
E00009344,C01244,2023-03-07,create_invoice
E00009345,C01244,2025-05-04,add_user
E00009346,C01244,2022-05-20,cancel_request
E00009347,C01245,2022-04-15,add_user
E00009348,C01245,2024-04-03,cancel_request
E00009349,C01245,2022-09-28,cancel_request
E00009350,C01245,2022-10-05,create_invoice
E00009351,C01245,2024-08-25,login
E00009352,C01245,2022-11-08,cancel_request
E00009353,C01245,2023-04-25,create_invoice
E00009354,C01245,2024-02-24,add_user
E00009355,C01246,2022-11-16,approve_request
E00009356,C01246,2024-05-01,cancel_request
E00009357,C01246,2024-03-04,create_invoice
E00009358,C01246,2025-04-19,create_invoice
E00009359,C01246,2023-01-25,login
E00009360,C01246,2023-05-18,create_invoice
E00009361,C01246,2023-12-12,cancel_request
E00009362,C01246,2022-05-18,create_invoice
E00009363,C01247,2022-09-17,add_user
E00009364,C01247,2022-12-28,add_user
E00009365,C01247,2022-03-25,create_invoice
E00009366,C01247,2023-09-11,create_invoice
E00009367,C01247,2022-02-18,create_invoice
E00009368,C01247,2024-09-22,create_invoice
E00009369,C01248,2025-05-12,cancel_request
E00009370,C01248,2024-08-18,approve_request
E00009371,C01248,2024-09-15,approve_request
E00009372,C01248,2025-01-15,approve_request
E00009373,C01248,2024-08-13,add_user
E00009374,C01248,2025-05-12,approve_request
E00009375,C01249,2023-12-02,approve_request
E00009376,C01249,2025-04-11,create_invoice
E00009377,C01249,2024-01-24,cancel_request
E00009378,C01249,2023-03-06,add_user
E00009379,C01249,2024-12-06,cancel_request
E00009380,C01249,2023-06-23,cancel_request
E00009381,C01249,2024-08-09,add_user
E00009382,C01250,2024-11-29,create_invoice
E00009383,C01250,2025-03-18,create_invoice
E00009384,C01250,2024-08-14,add_user
E00009385,C01250,2025-05-10,approve_request
E00009386,C01250,2025-04-25,login
E00009387,C01250,2025-02-19,approve_request
E00009388,C01250,2024-10-19,approve_request
E00009389,C01251,2025-04-18,login
E00009390,C01251,2025-02-20,create_invoice
E00009391,C01251,2025-01-15,approve_request
E00009392,C01251,2025-05-29,add_user
E00009393,C01251,2024-12-01,approve_request
E00009394,C01251,2025-03-18,create_invoice
E00009395,C01251,2025-05-09,approve_request
E00009396,C01251,2025-04-05,cancel_request
E00009397,C01251,2025-02-24,cancel_request
E00009398,C01252,2023-03-19,cancel_request
E00009399,C01252,2022-09-30,add_user
E00009400,C01252,2024-04-07,login
E00009401,C01252,2023-11-17,approve_request
E00009402,C01252,2022-07-31,add_user
E00009403,C01252,2024-06-28,add_user
E00009404,C01253,2024-07-04,create_invoice
E00009405,C01253,2024-02-09,approve_request
E00009406,C01253,2025-02-05,approve_request
E00009407,C01253,2024-12-26,approve_request
E00009408,C01253,2024-04-06,login
E00009409,C01253,2025-02-26,add_user
E00009410,C01253,2024-08-10,approve_request
E00009411,C01253,2024-06-03,cancel_request
E00009412,C01254,2025-01-01,login
E00009413,C01254,2024-05-31,create_invoice
E00009414,C01254,2024-05-24,add_user
E00009415,C01254,2025-04-18,cancel_request
E00009416,C01254,2025-02-11,add_user
E00009417,C01254,2025-02-09,approve_request
E00009418,C01254,2024-10-11,create_invoice
E00009419,C01255,2023-02-27,cancel_request
E00009420,C01255,2024-07-29,create_invoice
E00009421,C01255,2024-03-24,login
E00009422,C01255,2024-03-02,cancel_request
E00009423,C01255,2022-02-14,login
E00009424,C01255,2025-05-19,cancel_request
E00009425,C01255,2022-05-24,approve_request
E00009426,C01255,2023-05-17,create_invoice
E00009427,C01255,2023-05-08,create_invoice
E00009428,C01255,2023-03-20,add_user
E00009429,C01256,2025-02-24,cancel_request
E00009430,C01256,2024-02-23,login
E00009431,C01256,2024-08-27,cancel_request
E00009432,C01256,2023-09-17,create_invoice
E00009433,C01256,2024-04-20,cancel_request
E00009434,C01256,2022-10-08,add_user
E00009435,C01256,2022-05-17,add_user
E00009436,C01256,2022-11-14,create_invoice
E00009437,C01256,2025-01-09,create_invoice
E00009438,C01257,2024-04-07,cancel_request
E00009439,C01257,2025-03-24,cancel_request
E00009440,C01257,2024-12-21,approve_request
E00009441,C01257,2024-03-16,login
E00009442,C01257,2025-03-30,cancel_request
E00009443,C01257,2024-10-20,approve_request
E00009444,C01257,2024-05-01,approve_request
E00009445,C01258,2024-09-21,cancel_request
E00009446,C01258,2025-04-05,approve_request
E00009447,C01258,2025-05-13,add_user
E00009448,C01258,2025-05-15,login
E00009449,C01258,2025-02-07,add_user
E00009450,C01258,2025-04-21,login
E00009451,C01258,2025-02-10,create_invoice
E00009452,C01258,2024-08-20,create_invoice
E00009453,C01259,2023-01-11,create_invoice
E00009454,C01259,2022-12-23,cancel_request
E00009455,C01259,2022-12-16,add_user
E00009456,C01259,2023-01-31,approve_request
E00009457,C01259,2023-10-06,cancel_request
E00009458,C01259,2024-06-12,add_user
E00009459,C01259,2024-10-15,login
E00009460,C01259,2024-08-19,create_invoice
E00009461,C01260,2023-09-09,create_invoice
E00009462,C01260,2024-07-20,add_user
E00009463,C01260,2025-05-23,cancel_request
E00009464,C01260,2024-10-23,login
E00009465,C01260,2024-11-13,create_invoice
E00009466,C01260,2025-03-09,cancel_request
E00009467,C01260,2025-01-16,approve_request
E00009468,C01261,2022-08-22,approve_request
E00009469,C01261,2024-08-31,login
E00009470,C01261,2024-11-07,create_invoice
E00009471,C01261,2022-07-29,approve_request
E00009472,C01261,2023-08-23,cancel_request
E00009473,C01261,2023-06-12,cancel_request
E00009474,C01261,2022-07-26,approve_request
E00009475,C01261,2024-04-10,create_invoice
E00009476,C01261,2022-12-26,login
E00009477,C01261,2024-01-26,create_invoice
E00009478,C01262,2025-05-20,approve_request
E00009479,C01262,2025-01-10,add_user
E00009480,C01262,2025-04-20,approve_request
E00009481,C01262,2024-10-04,login
E00009482,C01262,2025-04-01,create_invoice
E00009483,C01262,2025-01-21,create_invoice
E00009484,C01262,2025-05-02,approve_request
E00009485,C01262,2025-05-13,cancel_request
E00009486,C01263,2022-06-23,create_invoice
E00009487,C01263,2023-01-24,create_invoice
E00009488,C01263,2024-11-18,approve_request
E00009489,C01263,2022-12-25,cancel_request
E00009490,C01263,2023-01-11,add_user
E00009491,C01263,2022-06-13,cancel_request
E00009492,C01263,2022-08-09,cancel_request
E00009493,C01263,2023-07-22,approve_request
E00009494,C01264,2023-09-28,add_user
E00009495,C01264,2024-07-08,login
E00009496,C01264,2024-11-22,login
E00009497,C01264,2025-05-22,add_user
E00009498,C01264,2024-05-06,approve_request
E00009499,C01264,2024-01-22,create_invoice
E00009500,C01264,2024-03-12,approve_request
E00009501,C01264,2025-03-04,add_user
E00009502,C01264,2025-02-21,cancel_request
E00009503,C01265,2024-06-06,login
E00009504,C01265,2023-07-08,cancel_request
E00009505,C01265,2024-09-09,approve_request
E00009506,C01265,2023-09-27,add_user
E00009507,C01265,2024-09-22,login
E00009508,C01265,2023-08-04,add_user
E00009509,C01265,2024-10-20,login
E00009510,C01265,2024-11-25,login
E00009511,C01265,2023-02-05,login
E00009512,C01265,2024-12-24,approve_request
E00009513,C01266,2025-02-23,add_user
E00009514,C01266,2025-05-26,create_invoice
E00009515,C01266,2024-11-10,create_invoice
E00009516,C01266,2025-01-12,create_invoice
E00009517,C01266,2025-01-17,add_user
E00009518,C01266,2025-03-25,cancel_request
E00009519,C01266,2025-03-05,add_user
E00009520,C01266,2025-04-26,login
E00009521,C01266,2025-05-13,cancel_request
E00009522,C01266,2025-05-21,login
E00009523,C01267,2024-05-20,login
E00009524,C01267,2024-07-05,add_user
E00009525,C01267,2025-03-24,create_invoice
E00009526,C01267,2024-06-29,cancel_request
E00009527,C01267,2024-03-16,approve_request
E00009528,C01267,2025-05-07,create_invoice
E00009529,C01267,2025-01-28,approve_request
E00009530,C01267,2024-03-11,add_user
E00009531,C01267,2024-12-17,cancel_request
E00009532,C01267,2024-08-19,add_user
E00009533,C01268,2023-08-22,login
E00009534,C01268,2025-05-16,add_user
E00009535,C01268,2024-09-03,cancel_request
E00009536,C01268,2022-12-06,add_user
E00009537,C01268,2024-01-12,create_invoice
E00009538,C01268,2023-01-08,add_user
E00009539,C01269,2022-11-25,add_user
E00009540,C01269,2025-05-19,cancel_request
E00009541,C01269,2024-02-20,add_user
E00009542,C01269,2023-05-20,add_user
E00009543,C01269,2023-04-22,cancel_request
E00009544,C01269,2023-11-14,add_user
E00009545,C01270,2024-06-28,approve_request
E00009546,C01270,2023-12-04,cancel_request
E00009547,C01270,2023-12-13,approve_request
E00009548,C01270,2024-05-19,approve_request
E00009549,C01270,2023-07-10,cancel_request
E00009550,C01270,2023-10-16,add_user
E00009551,C01270,2024-01-04,create_invoice
E00009552,C01270,2025-02-08,cancel_request
E00009553,C01270,2024-05-06,add_user
E00009554,C01271,2024-05-10,login
E00009555,C01271,2024-11-25,create_invoice
E00009556,C01271,2024-09-26,add_user
E00009557,C01271,2024-07-04,create_invoice
E00009558,C01271,2023-10-08,login
E00009559,C01271,2025-01-21,login
E00009560,C01272,2025-01-29,cancel_request
E00009561,C01272,2025-01-18,create_invoice
E00009562,C01272,2024-07-18,cancel_request
E00009563,C01272,2024-11-07,login
E00009564,C01272,2025-02-28,add_user
E00009565,C01273,2024-08-17,cancel_request
E00009566,C01273,2022-11-21,login
E00009567,C01273,2023-03-27,login
E00009568,C01273,2022-12-09,cancel_request
E00009569,C01273,2022-12-06,cancel_request
E00009570,C01274,2025-02-24,cancel_request
E00009571,C01274,2024-12-13,add_user
E00009572,C01274,2024-10-14,approve_request
E00009573,C01274,2025-01-22,approve_request
E00009574,C01274,2025-04-30,cancel_request
E00009575,C01274,2025-01-29,login
E00009576,C01274,2025-02-20,create_invoice
E00009577,C01274,2024-10-08,login
E00009578,C01275,2024-06-16,add_user
E00009579,C01275,2023-09-02,login
E00009580,C01275,2024-03-14,approve_request
E00009581,C01275,2025-02-05,cancel_request
E00009582,C01275,2024-12-22,login
E00009583,C01275,2023-08-11,login
E00009584,C01275,2024-04-14,add_user
E00009585,C01275,2024-01-04,add_user
E00009586,C01275,2024-08-14,add_user
E00009587,C01276,2024-11-24,create_invoice
E00009588,C01276,2025-01-15,cancel_request
E00009589,C01276,2025-04-03,cancel_request
E00009590,C01276,2024-12-23,approve_request
E00009591,C01276,2025-05-03,approve_request
E00009592,C01276,2025-01-23,cancel_request
E00009593,C01276,2024-11-20,login
E00009594,C01276,2025-03-20,cancel_request
E00009595,C01276,2025-01-10,create_invoice
E00009596,C01276,2025-05-10,approve_request
E00009597,C01277,2023-08-19,approve_request
E00009598,C01277,2023-10-12,cancel_request
E00009599,C01277,2023-09-02,approve_request
E00009600,C01277,2024-11-14,approve_request
E00009601,C01277,2023-08-13,cancel_request
E00009602,C01277,2023-03-21,login
E00009603,C01278,2023-08-06,approve_request
E00009604,C01278,2024-05-23,approve_request
E00009605,C01278,2024-03-30,create_invoice
E00009606,C01278,2023-08-15,cancel_request
E00009607,C01278,2025-04-11,approve_request
E00009608,C01278,2024-11-30,create_invoice
E00009609,C01279,2025-01-16,login
E00009610,C01279,2023-12-04,create_invoice
E00009611,C01279,2023-11-09,login
E00009612,C01279,2024-04-02,add_user
E00009613,C01279,2024-03-28,login
E00009614,C01280,2025-04-20,create_invoice
E00009615,C01280,2023-03-12,add_user
E00009616,C01280,2024-06-05,login
E00009617,C01280,2023-02-28,approve_request
E00009618,C01280,2025-01-09,add_user
E00009619,C01280,2025-05-16,login
E00009620,C01280,2024-05-10,approve_request
E00009621,C01280,2025-05-05,create_invoice
E00009622,C01281,2024-03-29,cancel_request
E00009623,C01281,2025-04-01,create_invoice
E00009624,C01281,2023-11-21,cancel_request
E00009625,C01281,2025-02-19,create_invoice
E00009626,C01281,2025-05-22,create_invoice
E00009627,C01281,2024-03-05,create_invoice
E00009628,C01281,2025-05-29,cancel_request
E00009629,C01282,2024-06-12,cancel_request
E00009630,C01282,2024-12-01,add_user
E00009631,C01282,2024-09-30,login
E00009632,C01282,2024-09-24,login
E00009633,C01282,2024-05-14,login
E00009634,C01282,2024-08-09,create_invoice
E00009635,C01282,2025-03-23,login
E00009636,C01282,2024-09-16,cancel_request
E00009637,C01282,2023-12-04,add_user
E00009638,C01282,2024-02-01,approve_request
E00009639,C01283,2023-05-27,login
E00009640,C01283,2022-12-25,login
E00009641,C01283,2024-08-13,cancel_request
E00009642,C01283,2024-11-04,add_user
E00009643,C01283,2022-04-27,cancel_request
E00009644,C01283,2022-02-20,cancel_request
E00009645,C01283,2024-06-11,approve_request
E00009646,C01283,2024-04-07,cancel_request
E00009647,C01284,2025-05-01,approve_request
E00009648,C01284,2024-02-02,create_invoice
E00009649,C01284,2022-12-01,create_invoice
E00009650,C01284,2023-08-10,approve_request
E00009651,C01284,2024-04-13,cancel_request
E00009652,C01284,2023-08-02,login
E00009653,C01284,2024-12-08,add_user
E00009654,C01284,2023-11-03,login
E00009655,C01284,2022-08-17,login
E00009656,C01285,2024-06-06,add_user
E00009657,C01285,2024-11-15,add_user
E00009658,C01285,2024-05-14,create_invoice
E00009659,C01285,2024-07-14,approve_request
E00009660,C01285,2024-10-18,cancel_request
E00009661,C01285,2024-05-12,add_user
E00009662,C01285,2023-04-28,cancel_request
E00009663,C01285,2023-08-15,create_invoice
E00009664,C01285,2023-03-15,login
E00009665,C01286,2024-12-28,add_user
E00009666,C01286,2024-11-01,create_invoice
E00009667,C01286,2024-12-28,cancel_request
E00009668,C01286,2025-02-12,create_invoice
E00009669,C01286,2024-04-15,create_invoice
E00009670,C01286,2024-09-10,create_invoice
E00009671,C01286,2024-11-16,create_invoice
E00009672,C01286,2025-03-13,create_invoice
E00009673,C01286,2024-05-31,create_invoice
E00009674,C01286,2024-04-18,approve_request
E00009675,C01287,2024-12-04,login
E00009676,C01287,2024-01-03,cancel_request
E00009677,C01287,2023-03-13,add_user
E00009678,C01287,2025-01-11,add_user
E00009679,C01287,2023-10-15,cancel_request
E00009680,C01287,2024-08-11,create_invoice
E00009681,C01287,2023-09-21,approve_request
E00009682,C01287,2025-01-20,login
E00009683,C01287,2023-02-03,create_invoice
E00009684,C01288,2025-03-23,cancel_request
E00009685,C01288,2025-01-23,approve_request
E00009686,C01288,2024-11-29,approve_request
E00009687,C01288,2024-10-29,cancel_request
E00009688,C01288,2025-03-18,create_invoice
E00009689,C01288,2025-04-18,create_invoice
E00009690,C01288,2024-05-30,create_invoice
E00009691,C01288,2024-10-11,login
E00009692,C01288,2024-07-11,login
E00009693,C01289,2024-07-06,cancel_request
E00009694,C01289,2023-12-04,approve_request
E00009695,C01289,2023-07-12,add_user
E00009696,C01289,2024-03-02,approve_request
E00009697,C01289,2024-08-11,approve_request
E00009698,C01289,2024-07-19,add_user
E00009699,C01289,2023-07-06,create_invoice
E00009700,C01290,2025-02-25,add_user
E00009701,C01290,2025-01-31,cancel_request
E00009702,C01290,2025-04-27,cancel_request
E00009703,C01290,2025-04-12,cancel_request
E00009704,C01290,2025-03-17,create_invoice
E00009705,C01290,2025-01-08,approve_request
E00009706,C01291,2024-10-20,login
E00009707,C01291,2024-03-02,cancel_request
E00009708,C01291,2025-05-27,create_invoice
E00009709,C01291,2024-07-25,add_user
E00009710,C01291,2024-04-19,create_invoice
E00009711,C01291,2023-07-16,approve_request
E00009712,C01292,2021-02-27,login
E00009713,C01292,2024-07-16,create_invoice
E00009714,C01292,2021-06-02,login
E00009715,C01292,2025-02-11,approve_request
E00009716,C01292,2025-05-09,add_user
E00009717,C01292,2023-02-17,create_invoice
E00009718,C01292,2024-06-01,approve_request
E00009719,C01292,2021-10-17,cancel_request
E00009720,C01292,2021-07-09,create_invoice
E00009721,C01293,2024-10-12,create_invoice
E00009722,C01293,2025-04-09,approve_request
E00009723,C01293,2024-12-01,approve_request
E00009724,C01293,2024-12-18,login
E00009725,C01293,2025-01-15,approve_request
E00009726,C01294,2024-11-26,login
E00009727,C01294,2025-05-22,approve_request
E00009728,C01294,2025-05-07,approve_request
E00009729,C01294,2023-09-21,create_invoice
E00009730,C01294,2023-09-23,approve_request
E00009731,C01294,2023-04-21,create_invoice
E00009732,C01294,2025-01-14,cancel_request
E00009733,C01295,2025-04-25,create_invoice
E00009734,C01295,2023-03-18,add_user
E00009735,C01295,2024-05-26,approve_request
E00009736,C01295,2023-01-15,cancel_request
E00009737,C01295,2023-01-25,login
E00009738,C01295,2024-10-20,add_user
E00009739,C01295,2024-09-17,login
E00009740,C01295,2024-10-28,add_user
E00009741,C01295,2024-09-04,cancel_request
E00009742,C01295,2025-03-14,cancel_request
E00009743,C01296,2021-10-27,add_user
E00009744,C01296,2022-12-21,create_invoice
E00009745,C01296,2022-01-26,login
E00009746,C01296,2021-08-01,create_invoice
E00009747,C01296,2022-10-16,create_invoice
E00009748,C01296,2023-01-14,approve_request
E00009749,C01296,2022-01-15,login
E00009750,C01296,2025-01-04,add_user
E00009751,C01296,2023-06-17,approve_request
E00009752,C01297,2025-05-29,cancel_request
E00009753,C01297,2024-07-12,add_user
E00009754,C01297,2024-11-15,create_invoice
E00009755,C01297,2024-04-20,create_invoice
E00009756,C01297,2024-06-07,create_invoice
E00009757,C01297,2024-07-16,cancel_request
E00009758,C01298,2025-02-15,login
E00009759,C01298,2024-12-26,create_invoice
E00009760,C01298,2025-01-02,create_invoice
E00009761,C01298,2025-02-02,login
E00009762,C01298,2025-04-19,cancel_request
E00009763,C01298,2025-04-16,approve_request
E00009764,C01298,2024-11-25,add_user
E00009765,C01299,2023-03-07,create_invoice
E00009766,C01299,2023-10-23,approve_request
E00009767,C01299,2021-10-20,add_user
E00009768,C01299,2024-03-18,add_user
E00009769,C01299,2022-09-20,add_user
E00009770,C01299,2021-05-22,login
E00009771,C01299,2024-09-03,login
